,region,sales_person,account
1593,Northeast,Tia Amato,United Continental Holdings
1578,Northeast,Tia Amato,United Continental Holdings
1591,Northeast,Tia Amato,United Continental Holdings
1592,Northeast,Tia Amato,United Continental Holdings
1565,Northeast,Tia Amato,United Continental Holdings
1566,Northeast,Tia Amato,United Continental Holdings
1567,Northeast,Tia Amato,United Continental Holdings
1568,Northeast,Tia Amato,United Continental Holdings
1569,Northeast,Tia Amato,United Continental Holdings
1570,Northeast,Tia Amato,United Continental Holdings
1571,Northeast,Tia Amato,United Continental Holdings
1614,Northeast,Tia Amato,United Continental Holdings
1615,Northeast,Tia Amato,United Continental Holdings
1616,Northeast,Tia Amato,United Continental Holdings
1617,Northeast,Tia Amato,United Continental Holdings
1618,Northeast,Tia Amato,United Continental Holdings
1619,Northeast,Tia Amato,United Continental Holdings
1620,Northeast,Tia Amato,United Continental Holdings
1623,Northeast,Tia Amato,United Continental Holdings
1572,Northeast,Tia Amato,United Continental Holdings
1563,Northeast,Tia Amato,United Continental Holdings
1562,Northeast,Tia Amato,United Continental Holdings
1564,Northeast,Tia Amato,United Continental Holdings
1575,Northeast,Tia Amato,United Continental Holdings
1580,Northeast,Tia Amato,United Continental Holdings
1579,Northeast,Tia Amato,United Continental Holdings
1577,Northeast,Tia Amato,United Continental Holdings
1576,Northeast,Tia Amato,United Continental Holdings
1574,Northeast,Tia Amato,United Continental Holdings
1582,Northeast,Tia Amato,United Continental Holdings
1581,Northeast,Tia Amato,United Continental Holdings
1583,Northeast,Tia Amato,United Continental Holdings
1585,Northeast,Tia Amato,United Continental Holdings
1586,Northeast,Tia Amato,United Continental Holdings
1587,Northeast,Tia Amato,United Continental Holdings
1588,Northeast,Tia Amato,United Continental Holdings
1589,Northeast,Tia Amato,United Continental Holdings
1590,Northeast,Tia Amato,United Continental Holdings
1584,Northeast,Tia Amato,United Continental Holdings
5578,West,Marquetta Laycock,United Natural Foods
5579,West,Marquetta Laycock,United Natural Foods
5561,West,Marquetta Laycock,United Natural Foods
5581,West,Marquetta Laycock,United Natural Foods
5577,West,Marquetta Laycock,United Natural Foods
5580,West,Marquetta Laycock,United Natural Foods
5576,West,Marquetta Laycock,United Natural Foods
5571,West,Marquetta Laycock,United Natural Foods
5574,West,Marquetta Laycock,United Natural Foods
5562,West,Marquetta Laycock,United Natural Foods
5563,West,Marquetta Laycock,United Natural Foods
5564,West,Marquetta Laycock,United Natural Foods
5565,West,Marquetta Laycock,United Natural Foods
5566,West,Marquetta Laycock,United Natural Foods
5567,West,Marquetta Laycock,United Natural Foods
5575,West,Marquetta Laycock,United Natural Foods
5559,West,Marquetta Laycock,United Natural Foods
5557,West,Marquetta Laycock,United Natural Foods
5568,West,Marquetta Laycock,United Natural Foods
5569,West,Marquetta Laycock,United Natural Foods
5570,West,Marquetta Laycock,United Natural Foods
5560,West,Marquetta Laycock,United Natural Foods
5573,West,Marquetta Laycock,United Natural Foods
5558,West,Marquetta Laycock,United Natural Foods
5572,West,Marquetta Laycock,United Natural Foods
3455,Southeast,Earlie Schleusner,United States Steel
3486,Southeast,Earlie Schleusner,United States Steel
3451,Southeast,Earlie Schleusner,United States Steel
3450,Southeast,Earlie Schleusner,United States Steel
3448,Southeast,Earlie Schleusner,United States Steel
3471,Southeast,Earlie Schleusner,United States Steel
3472,Southeast,Earlie Schleusner,United States Steel
3473,Southeast,Earlie Schleusner,United States Steel
3452,Southeast,Earlie Schleusner,United States Steel
3447,Southeast,Earlie Schleusner,United States Steel
3475,Southeast,Earlie Schleusner,United States Steel
3476,Southeast,Earlie Schleusner,United States Steel
3477,Southeast,Earlie Schleusner,United States Steel
3478,Southeast,Earlie Schleusner,United States Steel
3479,Southeast,Earlie Schleusner,United States Steel
3480,Southeast,Earlie Schleusner,United States Steel
3474,Southeast,Earlie Schleusner,United States Steel
3481,Southeast,Earlie Schleusner,United States Steel
3453,Southeast,Earlie Schleusner,United States Steel
3456,Southeast,Earlie Schleusner,United States Steel
3470,Southeast,Earlie Schleusner,United States Steel
3469,Southeast,Earlie Schleusner,United States Steel
3468,Southeast,Earlie Schleusner,United States Steel
3467,Southeast,Earlie Schleusner,United States Steel
3466,Southeast,Earlie Schleusner,United States Steel
3465,Southeast,Earlie Schleusner,United States Steel
3454,Southeast,Earlie Schleusner,United States Steel
3464,Southeast,Earlie Schleusner,United States Steel
3462,Southeast,Earlie Schleusner,United States Steel
3461,Southeast,Earlie Schleusner,United States Steel
3460,Southeast,Earlie Schleusner,United States Steel
3459,Southeast,Earlie Schleusner,United States Steel
3458,Southeast,Earlie Schleusner,United States Steel
3457,Southeast,Earlie Schleusner,United States Steel
3463,Southeast,Earlie Schleusner,United States Steel
3482,Southeast,Earlie Schleusner,United States Steel
3449,Southeast,Earlie Schleusner,United States Steel
3484,Southeast,Earlie Schleusner,United States Steel
3501,Southeast,Earlie Schleusner,United States Steel
3500,Southeast,Earlie Schleusner,United States Steel
3499,Southeast,Earlie Schleusner,United States Steel
3498,Southeast,Earlie Schleusner,United States Steel
3497,Southeast,Earlie Schleusner,United States Steel
3496,Southeast,Earlie Schleusner,United States Steel
3495,Southeast,Earlie Schleusner,United States Steel
3483,Southeast,Earlie Schleusner,United States Steel
3494,Southeast,Earlie Schleusner,United States Steel
3493,Southeast,Earlie Schleusner,United States Steel
3492,Southeast,Earlie Schleusner,United States Steel
3491,Southeast,Earlie Schleusner,United States Steel
3490,Southeast,Earlie Schleusner,United States Steel
3489,Southeast,Earlie Schleusner,United States Steel
3488,Southeast,Earlie Schleusner,United States Steel
3502,Southeast,Earlie Schleusner,United States Steel
3503,Southeast,Earlie Schleusner,United States Steel
3487,Southeast,Earlie Schleusner,United States Steel
3505,Southeast,Earlie Schleusner,United States Steel
3504,Southeast,Earlie Schleusner,United States Steel
3511,Southeast,Earlie Schleusner,United States Steel
3510,Southeast,Earlie Schleusner,United States Steel
3509,Southeast,Earlie Schleusner,United States Steel
3485,Southeast,Earlie Schleusner,United States Steel
3507,Southeast,Earlie Schleusner,United States Steel
3506,Southeast,Earlie Schleusner,United States Steel
3508,Southeast,Earlie Schleusner,United States Steel
299,Northeast,Michel Averette,United Technologies
312,Northeast,Michel Averette,United Technologies
311,Northeast,Michel Averette,United Technologies
310,Northeast,Michel Averette,United Technologies
309,Northeast,Michel Averette,United Technologies
308,Northeast,Michel Averette,United Technologies
307,Northeast,Michel Averette,United Technologies
306,Northeast,Michel Averette,United Technologies
304,Northeast,Michel Averette,United Technologies
313,Northeast,Michel Averette,United Technologies
303,Northeast,Michel Averette,United Technologies
302,Northeast,Michel Averette,United Technologies
301,Northeast,Michel Averette,United Technologies
300,Northeast,Michel Averette,United Technologies
305,Northeast,Michel Averette,United Technologies
314,Northeast,Michel Averette,United Technologies
319,Northeast,Michel Averette,United Technologies
316,Northeast,Michel Averette,United Technologies
298,Northeast,Michel Averette,United Technologies
325,Northeast,Michel Averette,United Technologies
324,Northeast,Michel Averette,United Technologies
323,Northeast,Michel Averette,United Technologies
322,Northeast,Michel Averette,United Technologies
332,Northeast,Michel Averette,United Technologies
331,Northeast,Michel Averette,United Technologies
330,Northeast,Michel Averette,United Technologies
329,Northeast,Michel Averette,United Technologies
328,Northeast,Michel Averette,United Technologies
327,Northeast,Michel Averette,United Technologies
326,Northeast,Michel Averette,United Technologies
320,Northeast,Michel Averette,United Technologies
318,Northeast,Michel Averette,United Technologies
317,Northeast,Michel Averette,United Technologies
315,Northeast,Michel Averette,United Technologies
321,Northeast,Michel Averette,United Technologies
297,Northeast,Michel Averette,United Technologies
295,Northeast,Michel Averette,United Technologies
275,Northeast,Michel Averette,United Technologies
276,Northeast,Michel Averette,United Technologies
277,Northeast,Michel Averette,United Technologies
278,Northeast,Michel Averette,United Technologies
279,Northeast,Michel Averette,United Technologies
280,Northeast,Michel Averette,United Technologies
282,Northeast,Michel Averette,United Technologies
283,Northeast,Michel Averette,United Technologies
284,Northeast,Michel Averette,United Technologies
281,Northeast,Michel Averette,United Technologies
286,Northeast,Michel Averette,United Technologies
294,Northeast,Michel Averette,United Technologies
285,Northeast,Michel Averette,United Technologies
292,Northeast,Michel Averette,United Technologies
291,Northeast,Michel Averette,United Technologies
293,Northeast,Michel Averette,United Technologies
289,Northeast,Michel Averette,United Technologies
288,Northeast,Michel Averette,United Technologies
287,Northeast,Michel Averette,United Technologies
290,Northeast,Michel Averette,United Technologies
296,Northeast,Michel Averette,United Technologies
561,Northeast,Lavera Oles,UnitedHealth Group
568,Northeast,Lavera Oles,UnitedHealth Group
567,Northeast,Lavera Oles,UnitedHealth Group
565,Northeast,Lavera Oles,UnitedHealth Group
564,Northeast,Lavera Oles,UnitedHealth Group
563,Northeast,Lavera Oles,UnitedHealth Group
562,Northeast,Lavera Oles,UnitedHealth Group
560,Northeast,Lavera Oles,UnitedHealth Group
566,Northeast,Lavera Oles,UnitedHealth Group
5840,West,Arica Stoltzfus,Univar
5839,West,Arica Stoltzfus,Univar
5838,West,Arica Stoltzfus,Univar
5837,West,Arica Stoltzfus,Univar
5836,West,Arica Stoltzfus,Univar
5835,West,Arica Stoltzfus,Univar
5834,West,Arica Stoltzfus,Univar
5833,West,Arica Stoltzfus,Univar
5832,West,Arica Stoltzfus,Univar
6845,West,Dawna Agnew,Universal Health Services
6846,West,Dawna Agnew,Universal Health Services
5797,West,Arica Stoltzfus,Unum Group
5796,West,Arica Stoltzfus,Unum Group
5795,West,Arica Stoltzfus,Unum Group
5794,West,Arica Stoltzfus,Unum Group
5801,West,Arica Stoltzfus,Unum Group
5798,West,Arica Stoltzfus,Unum Group
5800,West,Arica Stoltzfus,Unum Group
5799,West,Arica Stoltzfus,Unum Group
5793,West,Arica Stoltzfus,Unum Group
4258,Southeast,Maren Musto,VF
4259,Southeast,Maren Musto,VF
4260,Southeast,Maren Musto,VF
4261,Southeast,Maren Musto,VF
1146,Northeast,Ernestine Pickron,Valero Energy
1147,Northeast,Ernestine Pickron,Valero Energy
1149,Northeast,Ernestine Pickron,Valero Energy
1150,Northeast,Ernestine Pickron,Valero Energy
1151,Northeast,Ernestine Pickron,Valero Energy
1152,Northeast,Ernestine Pickron,Valero Energy
1153,Northeast,Ernestine Pickron,Valero Energy
1148,Northeast,Ernestine Pickron,Valero Energy
1145,Northeast,Ernestine Pickron,Valero Energy
1144,Northeast,Ernestine Pickron,Valero Energy
1143,Northeast,Ernestine Pickron,Valero Energy
1142,Northeast,Ernestine Pickron,Valero Energy
1154,Northeast,Ernestine Pickron,Valero Energy
6133,West,Elwood Shutt,Veritiv
6134,West,Elwood Shutt,Veritiv
6136,West,Elwood Shutt,Veritiv
6135,West,Elwood Shutt,Veritiv
6137,West,Elwood Shutt,Veritiv
1313,Northeast,Retha Sears,Verizon
1301,Northeast,Retha Sears,Verizon
1314,Northeast,Retha Sears,Verizon
1315,Northeast,Retha Sears,Verizon
1316,Northeast,Retha Sears,Verizon
1298,Northeast,Retha Sears,Verizon
1299,Northeast,Retha Sears,Verizon
1300,Northeast,Retha Sears,Verizon
1302,Northeast,Retha Sears,Verizon
1303,Northeast,Retha Sears,Verizon
1304,Northeast,Retha Sears,Verizon
1317,Northeast,Retha Sears,Verizon
1318,Northeast,Retha Sears,Verizon
1319,Northeast,Retha Sears,Verizon
1320,Northeast,Retha Sears,Verizon
1321,Northeast,Retha Sears,Verizon
1322,Northeast,Retha Sears,Verizon
1323,Northeast,Retha Sears,Verizon
1310,Northeast,Retha Sears,Verizon
1308,Northeast,Retha Sears,Verizon
1307,Northeast,Retha Sears,Verizon
1306,Northeast,Retha Sears,Verizon
1311,Northeast,Retha Sears,Verizon
1312,Northeast,Retha Sears,Verizon
1305,Northeast,Retha Sears,Verizon
1309,Northeast,Retha Sears,Verizon
1324,Northeast,Retha Sears,Verizon
5017,Southeast,Babette Soukup,Viacom
5012,Southeast,Babette Soukup,Viacom
5025,Southeast,Babette Soukup,Viacom
5024,Southeast,Babette Soukup,Viacom
5022,Southeast,Babette Soukup,Viacom
5021,Southeast,Babette Soukup,Viacom
5020,Southeast,Babette Soukup,Viacom
5019,Southeast,Babette Soukup,Viacom
5023,Southeast,Babette Soukup,Viacom
5016,Southeast,Babette Soukup,Viacom
5015,Southeast,Babette Soukup,Viacom
5014,Southeast,Babette Soukup,Viacom
5013,Southeast,Babette Soukup,Viacom
5018,Southeast,Babette Soukup,Viacom
5245,Southeast,Nelle Meaux,Visa
5236,Southeast,Nelle Meaux,Visa
5244,Southeast,Nelle Meaux,Visa
5243,Southeast,Nelle Meaux,Visa
5242,Southeast,Nelle Meaux,Visa
5241,Southeast,Nelle Meaux,Visa
5240,Southeast,Nelle Meaux,Visa
5239,Southeast,Nelle Meaux,Visa
5238,Southeast,Nelle Meaux,Visa
5237,Southeast,Nelle Meaux,Visa
5235,Southeast,Nelle Meaux,Visa
5246,Southeast,Nelle Meaux,Visa
5233,Southeast,Nelle Meaux,Visa
5232,Southeast,Nelle Meaux,Visa
5234,Southeast,Nelle Meaux,Visa
5337,West,Brandie Riva,Voya Financial
5336,West,Brandie Riva,Voya Financial
5334,West,Brandie Riva,Voya Financial
5333,West,Brandie Riva,Voya Financial
5332,West,Brandie Riva,Voya Financial
5331,West,Brandie Riva,Voya Financial
5335,West,Brandie Riva,Voya Financial
5803,West,Arica Stoltzfus,W.W. Grainger
5804,West,Arica Stoltzfus,W.W. Grainger
1909,Northeast,Elna Condello,Walgreens Boots Alliance
1898,Northeast,Elna Condello,Walgreens Boots Alliance
1910,Northeast,Elna Condello,Walgreens Boots Alliance
1899,Northeast,Elna Condello,Walgreens Boots Alliance
1912,Northeast,Elna Condello,Walgreens Boots Alliance
1913,Northeast,Elna Condello,Walgreens Boots Alliance
1914,Northeast,Elna Condello,Walgreens Boots Alliance
1915,Northeast,Elna Condello,Walgreens Boots Alliance
1917,Northeast,Elna Condello,Walgreens Boots Alliance
1918,Northeast,Elna Condello,Walgreens Boots Alliance
1919,Northeast,Elna Condello,Walgreens Boots Alliance
1920,Northeast,Elna Condello,Walgreens Boots Alliance
1921,Northeast,Elna Condello,Walgreens Boots Alliance
1922,Northeast,Elna Condello,Walgreens Boots Alliance
1923,Northeast,Elna Condello,Walgreens Boots Alliance
1916,Northeast,Elna Condello,Walgreens Boots Alliance
1897,Northeast,Elna Condello,Walgreens Boots Alliance
1896,Northeast,Elna Condello,Walgreens Boots Alliance
1902,Northeast,Elna Condello,Walgreens Boots Alliance
1888,Northeast,Elna Condello,Walgreens Boots Alliance
1889,Northeast,Elna Condello,Walgreens Boots Alliance
1890,Northeast,Elna Condello,Walgreens Boots Alliance
1891,Northeast,Elna Condello,Walgreens Boots Alliance
1892,Northeast,Elna Condello,Walgreens Boots Alliance
1893,Northeast,Elna Condello,Walgreens Boots Alliance
1924,Northeast,Elna Condello,Walgreens Boots Alliance
1894,Northeast,Elna Condello,Walgreens Boots Alliance
1908,Northeast,Elna Condello,Walgreens Boots Alliance
1907,Northeast,Elna Condello,Walgreens Boots Alliance
1906,Northeast,Elna Condello,Walgreens Boots Alliance
1905,Northeast,Elna Condello,Walgreens Boots Alliance
1904,Northeast,Elna Condello,Walgreens Boots Alliance
1903,Northeast,Elna Condello,Walgreens Boots Alliance
1895,Northeast,Elna Condello,Walgreens Boots Alliance
1925,Northeast,Elna Condello,Walgreens Boots Alliance
1911,Northeast,Elna Condello,Walgreens Boots Alliance
1927,Northeast,Elna Condello,Walgreens Boots Alliance
1926,Northeast,Elna Condello,Walgreens Boots Alliance
1900,Northeast,Elna Condello,Walgreens Boots Alliance
1942,Northeast,Elna Condello,Walgreens Boots Alliance
1941,Northeast,Elna Condello,Walgreens Boots Alliance
1940,Northeast,Elna Condello,Walgreens Boots Alliance
1939,Northeast,Elna Condello,Walgreens Boots Alliance
1938,Northeast,Elna Condello,Walgreens Boots Alliance
1937,Northeast,Elna Condello,Walgreens Boots Alliance
1901,Northeast,Elna Condello,Walgreens Boots Alliance
1935,Northeast,Elna Condello,Walgreens Boots Alliance
1934,Northeast,Elna Condello,Walgreens Boots Alliance
1933,Northeast,Elna Condello,Walgreens Boots Alliance
1932,Northeast,Elna Condello,Walgreens Boots Alliance
1931,Northeast,Elna Condello,Walgreens Boots Alliance
1930,Northeast,Elna Condello,Walgreens Boots Alliance
1929,Northeast,Elna Condello,Walgreens Boots Alliance
1936,Northeast,Elna Condello,Walgreens Boots Alliance
1928,Northeast,Elna Condello,Walgreens Boots Alliance
10,Northeast,Samuel Racine,Walmart
9,Northeast,Samuel Racine,Walmart
8,Northeast,Samuel Racine,Walmart
7,Northeast,Samuel Racine,Walmart
4,Northeast,Samuel Racine,Walmart
5,Northeast,Samuel Racine,Walmart
11,Northeast,Samuel Racine,Walmart
3,Northeast,Samuel Racine,Walmart
2,Northeast,Samuel Racine,Walmart
1,Northeast,Samuel Racine,Walmart
6,Northeast,Samuel Racine,Walmart
12,Northeast,Samuel Racine,Walmart
17,Northeast,Samuel Racine,Walmart
14,Northeast,Samuel Racine,Walmart
15,Northeast,Samuel Racine,Walmart
16,Northeast,Samuel Racine,Walmart
18,Northeast,Samuel Racine,Walmart
19,Northeast,Samuel Racine,Walmart
20,Northeast,Samuel Racine,Walmart
21,Northeast,Samuel Racine,Walmart
23,Northeast,Samuel Racine,Walmart
24,Northeast,Samuel Racine,Walmart
25,Northeast,Samuel Racine,Walmart
26,Northeast,Samuel Racine,Walmart
27,Northeast,Samuel Racine,Walmart
13,Northeast,Samuel Racine,Walmart
22,Northeast,Samuel Racine,Walmart
0,Northeast,Samuel Racine,Walmart
4859,Southeast,Saran Ram,Waste Management
4860,Southeast,Saran Ram,Waste Management
4939,Southeast,Derrick Boggess,WellCare Health Plans
4940,Southeast,Derrick Boggess,WellCare Health Plans
601,Northeast,Lavera Oles,Wells Fargo
605,Northeast,Lavera Oles,Wells Fargo
606,Northeast,Lavera Oles,Wells Fargo
607,Northeast,Lavera Oles,Wells Fargo
608,Northeast,Lavera Oles,Wells Fargo
609,Northeast,Lavera Oles,Wells Fargo
610,Northeast,Lavera Oles,Wells Fargo
611,Northeast,Lavera Oles,Wells Fargo
612,Northeast,Lavera Oles,Wells Fargo
613,Northeast,Lavera Oles,Wells Fargo
615,Northeast,Lavera Oles,Wells Fargo
604,Northeast,Lavera Oles,Wells Fargo
616,Northeast,Lavera Oles,Wells Fargo
617,Northeast,Lavera Oles,Wells Fargo
574,Northeast,Lavera Oles,Wells Fargo
573,Northeast,Lavera Oles,Wells Fargo
572,Northeast,Lavera Oles,Wells Fargo
571,Northeast,Lavera Oles,Wells Fargo
570,Northeast,Lavera Oles,Wells Fargo
614,Northeast,Lavera Oles,Wells Fargo
603,Northeast,Lavera Oles,Wells Fargo
602,Northeast,Lavera Oles,Wells Fargo
575,Northeast,Lavera Oles,Wells Fargo
578,Northeast,Lavera Oles,Wells Fargo
579,Northeast,Lavera Oles,Wells Fargo
580,Northeast,Lavera Oles,Wells Fargo
581,Northeast,Lavera Oles,Wells Fargo
582,Northeast,Lavera Oles,Wells Fargo
583,Northeast,Lavera Oles,Wells Fargo
584,Northeast,Lavera Oles,Wells Fargo
585,Northeast,Lavera Oles,Wells Fargo
586,Northeast,Lavera Oles,Wells Fargo
587,Northeast,Lavera Oles,Wells Fargo
588,Northeast,Lavera Oles,Wells Fargo
589,Northeast,Lavera Oles,Wells Fargo
590,Northeast,Lavera Oles,Wells Fargo
591,Northeast,Lavera Oles,Wells Fargo
592,Northeast,Lavera Oles,Wells Fargo
593,Northeast,Lavera Oles,Wells Fargo
594,Northeast,Lavera Oles,Wells Fargo
595,Northeast,Lavera Oles,Wells Fargo
596,Northeast,Lavera Oles,Wells Fargo
597,Northeast,Lavera Oles,Wells Fargo
598,Northeast,Lavera Oles,Wells Fargo
599,Northeast,Lavera Oles,Wells Fargo
600,Northeast,Lavera Oles,Wells Fargo
569,Northeast,Lavera Oles,Wells Fargo
577,Northeast,Lavera Oles,Wells Fargo
576,Northeast,Lavera Oles,Wells Fargo
5283,West,Soraya Fulton,WestRock
5277,West,Soraya Fulton,WestRock
5287,West,Soraya Fulton,WestRock
5279,West,Soraya Fulton,WestRock
5280,West,Soraya Fulton,WestRock
5281,West,Soraya Fulton,WestRock
5278,West,Soraya Fulton,WestRock
5284,West,Soraya Fulton,WestRock
5285,West,Soraya Fulton,WestRock
